Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,59,221,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),56,221,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.06,3357,,1/1/2016,12/31/2016
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0.67,3357,,1/1/2016,12/31/2016
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,1,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,99,334,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,100,471,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,87,121,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),50,121,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.02,14781,,1/1/2016,12/31/2016
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0,14781,,1/1/2016,12/31/2016
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,81,16,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,85,612,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,100,778,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,56,186,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),9,186,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0,4192,,1/1/2016,12/31/2016
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0,4192,,1/1/2016,12/31/2016
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,4,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,99,276,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,100,413,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,52,120,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),37,120,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0,3781,,1/1/2016,12/31/2016
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0.01,3781,,1/1/2016,12/31/2016
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,94,16,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,14,513,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,97,706,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,13,150,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),4,150,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,5052562889,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0,7774,,1/1/2016,12/31/2016
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,5052562889,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0,7774,,1/1/2016,12/31/2016
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,5052562889,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,2,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,5052562889,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,96,518,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,5052562889,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,100,704,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,5052562889,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,26,213,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,5052562889,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),12,213,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,1.44,7676,,1/1/2016,12/31/2016
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0.02,7676,,1/1/2016,12/31/2016
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,93,14,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,80,566,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,100,750,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,72,190,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),32,190,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.23,8860,,1/1/2016,12/31/2016
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0.07,8860,,1/1/2016,12/31/2016
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,8,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,98,654,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,100,876,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,77,223,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),47,223,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0,13205,,1/1/2016,12/31/2016
03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0,13205,,1/1/2016,12/31/2016
03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,1,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,97,518,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,99,681,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,55,246,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),6,246,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,PRESCOTT,AZ,86313,YAVAPAI,9284454860,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,Not Available,Not Available,7 - No cases met the criteria for this measure.,1/1/2016,12/31/2016
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,PRESCOTT,AZ,86313,YAVAPAI,9284454860,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,Not Available,Not Available,7 - No cases met the criteria for this measure.,1/1/2016,12/31/2016
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,PRESCOTT,AZ,86313,YAVAPAI,9284454860,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,Not Available,7 - No cases met the criteria for this measure.,1/1/2016,12/31/2016
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,PRESCOTT,AZ,86313,YAVAPAI,9284454860,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,96,190,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,PRESCOTT,AZ,86313,YAVAPAI,9284454860,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,100,308,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,PRESCOTT,AZ,86313,YAVAPAI,9284454860,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,96,95,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,PRESCOTT,AZ,86313,YAVAPAI,9284454860,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),68,95,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0.08,11496,,1/1/2016,12/31/2016
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0.13,11496,,1/1/2016,12/31/2016
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,86,14,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,95,489,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Inpatient Psychiatric Facility Measures,TOB-1,Tobacco Use Screening,100,717,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Inpatient Psychiatric Facility Measures,TOB-2,Tobacco Use Treatment Provided or Offered,89,152,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Inpatient Psychiatric Facility Measures,TOB-2a,Tobacco Use Treatment (during the hospital stay),13,152,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
03013F,VA S. ARIZONA HEALTHCARE SYSTEM,3601 SOUTH SIXTH AVENUE,TUCSON,AZ,85723,PIMA,5206291821,Inpatient Psychiatric Facility Measures,HBIPS-2,Hours of physical-restraint use,0,4653,,1/1/2016,12/31/2016
03013F,VA S. ARIZONA HEALTHCARE SYSTEM,3601 SOUTH SIXTH AVENUE,TUCSON,AZ,85723,PIMA,5206291821,Inpatient Psychiatric Facility Measures,HBIPS-3,Hours of seclusion,0,4653,,1/1/2016,12/31/2016
03013F,VA S. ARIZONA HEALTHCARE SYSTEM,3601 SOUTH SIXTH AVENUE,TUCSON,AZ,85723,PIMA,5206291821,Inpatient Psychiatric Facility Measures,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,9,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
03013F,VA S. ARIZONA HEALTHCARE SYSTEM,3601 SOUTH SIXTH AVENUE,TUCSON,AZ,85723,PIMA,5206291821,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,98,651,2 - Data submitted were based on a sample of cases/patients.,1/1/2016,12/31/2016
